stem,status,shape_match,original_path,reconstruction_path,original_shape,reconstruction_shape,mse,rmse,mae,max_abs_diff,p95_abs_diff,psnr_db,ssim,pixel_equal_ratio
Places365_val_00000208,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000208.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000208_recon.png,256x256x3,256x256x3,438.5335998535156,20.941193849766915,15.494049072265625,164.0,43.0,21.710774868330304,0.8894490621232551,1.52587890625e-05
Places365_val_00000209,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000209.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000209_recon.png,256x256x3,256x256x3,276.5198974609375,16.628887439060303,12.176589965820312,116.0,35.0,23.713539737024924,0.9457151247561432,7.62939453125e-05
Places365_val_00000210,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000210.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000210_recon.png,256x256x3,256x256x3,370.7252502441406,19.254226815017542,13.96051025390625,165.0,41.0,22.44028193861174,0.9533399376240314,0.0
Places365_val_00000211,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000211.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000211_recon.png,256x256x3,256x256x3,340.8240966796875,18.46142184880914,12.79400634765625,143.0,40.0,22.80550068537726,0.9418875188703726,0.00018310546875
Places365_val_00000212,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000212.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000212_recon.png,256x256x3,256x256x3,236.43505859375,15.376444927022305,11.5916748046875,112.0,31.0,24.39368486692044,0.9731989451507025,0.00018310546875
Places365_val_00000213,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000213.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000213_recon.png,256x256x3,256x256x3,1101.892333984375,33.194763653088046,24.67891502380371,180.0,73.0,17.70941199238534,0.848376021786495,0.0
Places365_val_00000214,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000214.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000214_recon.png,256x256x3,256x256x3,885.8849487304688,29.763819458034426,22.353628158569336,146.0,64.0,18.657030378250386,0.7961489146225467,9.1552734375e-05
Places365_val_00000215,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000215.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000215_recon.png,256x256x3,256x256x3,427.215576171875,20.669193892647943,15.344696044921875,153.0,43.0,21.824332822917587,0.9589033623938665,1.52587890625e-05
Places365_val_00000216,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000216.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000216_recon.png,256x256x3,256x256x3,456.5316467285156,21.366601197394864,15.46051025390625,151.0,47.0,21.536094727036442,0.969865936104099,7.62939453125e-05
Places365_val_00000217,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000217.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000217_recon.png,256x256x3,256x256x3,388.6449279785156,19.714079435228914,14.021881103515625,155.0,41.0,22.235273565616833,0.9537889747399398,0.00152587890625
Places365_val_00000218,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000218.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000218_recon.png,256x256x3,256x256x3,601.3257446289062,24.52194414455971,16.306161880493164,186.0,54.0,20.339705631243106,0.893353414403328,0.0
Places365_val_00000219,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000219.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000219_recon.png,256x256x3,256x256x3,288.9393310546875,16.998215525598194,12.45543384552002,158.0,34.0,23.522736978835393,0.9598499472619603,4.57763671875e-05
Places365_val_00000220,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000220.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000220_recon.png,256x256x3,256x256x3,397.84033203125,19.94593522578598,14.94810962677002,156.0,41.0,22.133715521882834,0.9426631084661554,0.0001678466796875
Places365_val_00000221,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000221.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000221_recon.png,256x256x3,256x256x3,333.2090148925781,18.254013665289563,13.06562328338623,173.0,38.0,22.903636182377827,0.9527448543616606,6.103515625e-05
Places365_val_00000222,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000222.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000222_recon.png,256x256x3,256x256x3,227.6920166015625,15.089467074802958,10.435297966003418,129.0,33.0,24.557325573352028,0.9734843849246168,0.00543212890625
Places365_val_00000223,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000223.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000223_recon.png,256x256x3,256x256x3,415.8365783691406,20.392071458513982,15.723902702331543,130.0,41.0,21.941576722044196,0.9499156625306266,1.52587890625e-05
Places365_val_00000224,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000224.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000224_recon.png,256x256x3,256x256x3,395.9739685058594,19.899094665483137,15.894393920898438,109.0,39.0,22.154137247046744,0.9061379482843771,1.52587890625e-05
Places365_val_00000225,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000225.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000225_recon.png,256x256x3,256x256x3,405.5311279296875,20.137803453447635,15.595428466796875,148.0,39.0,22.050561652819027,0.9561291830020081,0.0027618408203125
Places365_val_00000226,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000226.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000226_recon.png,256x256x3,256x256x3,347.6885070800781,18.64640735048117,13.202804565429688,156.0,40.0,22.71890025646822,0.9626673294886231,0.0001068115234375
Places365_val_00000227,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000227.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000227_recon.png,256x256x3,256x256x3,308.9043273925781,17.575674308332474,13.067484855651855,158.0,33.0,23.23256368560134,0.9711563609707576,0.00042724609375
Places365_val_00000228,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000228.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000228_recon.png,256x256x3,256x256x3,418.0384826660156,20.44598940296154,14.954238891601562,151.0,42.0,21.918640981354002,0.9575038478679946,0.008148193359375
Places365_val_00000229,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000229.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000229_recon.png,256x256x3,256x256x3,288.1739501953125,16.97568703161414,12.29902172088623,132.0,36.0,23.534256411482797,0.9461380227503836,0.0
Places365_val_00000230,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000230.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000230_recon.png,256x256x3,256x256x3,239.2244415283203,15.466882088136584,11.251729011535645,124.0,31.0,24.342748114771098,0.9793355862366137,0.0001220703125
Places365_val_00000231,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000231.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000231_recon.png,256x256x3,256x256x3,273.0085144042969,16.5229692974446,11.208918571472168,127.0,37.0,23.76904169134331,0.9591938567875252,4.57763671875e-05
Places365_val_00000232,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000232.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000232_recon.png,256x256x3,256x256x3,276.4505920410156,16.626803422216057,11.32335376739502,133.0,35.0,23.714628365158507,0.9733976380258079,0.0005645751953125
Places365_val_00000233,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000233.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000233_recon.png,256x256x3,256x256x3,728.6845092773438,26.994156946964353,19.834487915039062,177.0,57.0,19.505408236841056,0.8804420632817825,1.52587890625e-05
Places365_val_00000234,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000234.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000234_recon.png,256x256x3,256x256x3,516.1993408203125,22.720020704662936,18.5732479095459,140.0,44.0,21.002629152479788,0.9364399526425393,0.0
Places365_val_00000235,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000235.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000235_recon.png,256x256x3,256x256x3,486.3384704589844,22.053083014830023,15.84660816192627,180.0,46.0,21.261417362776577,0.9564592470926995,7.62939453125e-05
Places365_val_00000236,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000236.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000236_recon.png,256x256x3,256x256x3,629.5984497070312,25.091800447696677,18.157052993774414,170.0,55.0,20.140167109014488,0.8967618042359383,4.57763671875e-05
Places365_val_00000237,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000237.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000237_recon.png,256x256x3,256x256x3,519.936767578125,22.80212199726431,15.337661743164062,176.0,50.0,20.971298310056167,0.9505480850024401,0.0006103515625
Places365_val_00000238,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000238.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000238_recon.png,256x256x3,256x256x3,867.2850952148438,29.4497045013162,23.39693260192871,141.0,60.0,18.749184780098954,0.8607431440626995,0.0
Places365_val_00000239,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000239.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000239_recon.png,256x256x3,256x256x3,472.29541015625,21.73235859625572,14.549591064453125,207.0,48.0,21.3886663581524,0.9570893614672619,0.0
Places365_val_00000240,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000240.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000240_recon.png,256x256x3,256x256x3,306.4621276855469,17.5060597418593,12.2540283203125,136.0,37.0,23.267035484194807,0.9486786395699579,9.1552734375e-05
Places365_val_00000241,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000241.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000241_recon.png,256x256x3,256x256x3,793.8864135742188,28.1759900194158,19.05069923400879,185.0,64.0,19.13321991295656,0.92165582144001,0.0005340576171875
Places365_val_00000242,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000242.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000242_recon.png,256x256x3,256x256x3,640.1985473632812,25.302145113868928,19.45172691345215,181.0,52.0,20.067656764906417,0.9191091147602237,3.0517578125e-05
Places365_val_00000243,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000243.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000243_recon.png,256x256x3,256x256x3,365.4132385253906,19.115785061707264,14.909942626953125,128.0,37.0,22.502960835482256,0.9016455462920111,0.0
Places365_val_00000244,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000244.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000244_recon.png,256x256x3,256x256x3,272.9509582519531,16.52122750439425,12.839015007019043,163.0,31.0,23.769957375408048,0.9656830993138251,1.52587890625e-05
Places365_val_00000245,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000245.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000245_recon.png,256x256x3,256x256x3,372.92529296875,19.311273727249326,14.222681999206543,140.0,40.0,22.414585212871188,0.9597437262882774,7.62939453125e-05
Places365_val_00000246,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000246.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000246_recon.png,256x256x3,256x256x3,354.8826599121094,18.838329541445795,11.838150024414062,174.0,41.0,22.62995581268033,0.9576146721727868,0.0003204345703125
Places365_val_00000247,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000247.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000247_recon.png,256x256x3,256x256x3,243.8276824951172,15.614982628716472,10.912907600402832,140.0,33.0,24.25997350018764,0.9733254277038548,0.0001220703125
Places365_val_00000248,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000248.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000248_recon.png,256x256x3,256x256x3,355.4847106933594,18.85430217996305,14.244038581848145,122.0,39.0,22.622594342952272,0.9574609761296555,4.57763671875e-05
Places365_val_00000249,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000249.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000249_recon.png,256x256x3,256x256x3,180.9635467529297,13.45226920459629,10.812779426574707,136.0,24.0,25.554892613494655,0.9885585279604853,1.52587890625e-05
Places365_val_00000250,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000250.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000250_recon.png,256x256x3,256x256x3,743.2998657226562,27.26352628921388,19.81842041015625,185.0,58.0,19.419163065203822,0.9140037899286693,3.0517578125e-05
Places365_val_00000251,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000251.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000251_recon.png,256x256x3,256x256x3,362.8070983886719,19.047495856113787,15.471837043762207,122.0,37.0,22.534045853440404,0.9475616885979149,3.0517578125e-05
Places365_val_00000252,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000252.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000252_recon.png,256x256x3,256x256x3,514.9099731445312,22.691627820509733,16.1469669342041,185.0,48.0,21.01349057233157,0.9103958133799597,3.0517578125e-05
Places365_val_00000253,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000253.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000253_recon.png,256x256x3,256x256x3,225.8902130126953,15.029644473928693,9.89056396484375,156.0,31.0,24.591829459132725,0.9760117408141481,0.000274658203125
Places365_val_00000254,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000254.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000254_recon.png,256x256x3,256x256x3,251.1875762939453,15.848898267512014,11.468399047851562,121.0,33.0,24.130822054222328,0.9650125078173086,0.0001068115234375
Places365_val_00000255,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000255.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000255_recon.png,256x256x3,256x256x3,183.7174072265625,13.554239455851535,9.78680419921875,100.0,28.0,25.489300532050986,0.9833481057209729,0.0002899169921875
Places365_val_00000256,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000256.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000256_recon.png,256x256x3,256x256x3,332.42431640625,18.232507134408312,13.948369026184082,102.0,37.0,22.91387576517564,0.9629615905088094,9.1552734375e-05
Places365_val_00000257,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000257.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000257_recon.png,256x256x3,256x256x3,388.9580078125,19.722018350374285,14.548919677734375,143.0,41.0,22.231776437574144,0.8930043599472922,1.52587890625e-05
Places365_val_00000258,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000258.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000258_recon.png,256x256x3,256x256x3,659.6934204101562,25.68449766707841,19.565332412719727,183.0,53.0,19.93738208292402,0.9047369808800205,0.0
Places365_val_00000259,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000259.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000259_recon.png,256x256x3,256x256x3,419.245361328125,20.475481955942453,15.630085945129395,159.0,40.0,21.90612094743617,0.925966168389516,6.103515625e-05
Places365_val_00000260,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000260.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000260_recon.png,256x256x3,256x256x3,808.8137817382812,28.439651575542925,25.540380477905273,121.0,46.0,19.05231818084801,0.9218361351520746,0.0
Places365_val_00000261,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000261.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000261_recon.png,256x256x3,256x256x3,748.6484375,27.361440705854655,21.8138370513916,144.0,52.0,19.38802438358764,0.9152442424676465,0.0
Places365_val_00000262,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000262.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000262_recon.png,256x256x3,256x256x3,747.1630859375,27.33428407581768,20.558908462524414,184.0,57.0,19.396649537080613,0.921027345842732,1.52587890625e-05
Places365_val_00000263,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000263.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000263_recon.png,256x256x3,256x256x3,569.209716796875,23.858116371517575,18.38666343688965,158.0,48.0,20.57808055690299,0.9051257796249121,7.62939453125e-05
Places365_val_00000264,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000264.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000264_recon.png,256x256x3,256x256x3,303.511474609375,17.4215807150033,12.678054809570312,125.0,37.0,23.30905246130995,0.9727515164725804,4.57763671875e-05
Places365_val_00000265,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000265.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000265_recon.png,256x256x3,256x256x3,715.5997924804688,26.750697046627938,19.4796199798584,192.0,57.0,19.584101549152805,0.9064433317786009,0.000885009765625
Places365_val_00000266,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000266.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000266_recon.png,256x256x3,256x256x3,237.79345703125,15.42055307150979,11.116531372070312,119.0,33.0,24.36880460182868,0.9750732395392155,0.000244140625
Places365_val_00000267,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000267.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000267_recon.png,256x256x3,256x256x3,600.2388305664062,24.49977205131522,17.654794692993164,146.0,53.0,20.347562735524367,0.9294359763299906,0.0017242431640625
Places365_val_00000268,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000268.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000268_recon.png,256x256x3,256x256x3,381.916748046875,19.542690399401895,15.050369262695312,155.0,39.0,22.311116571296925,0.8984301357819559,3.0517578125e-05
Places365_val_00000269,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000269.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000269_recon.png,256x256x3,256x256x3,396.9656066894531,19.92399575109002,14.924036979675293,147.0,41.0,22.14327479978935,0.9255147837706795,1.52587890625e-05
Places365_val_00000270,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000270.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000270_recon.png,256x256x3,256x256x3,374.032958984375,19.339931721295578,14.180760383605957,163.0,40.0,22.40170487880346,0.949587926831664,0.0
Places365_val_00000271,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000271.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000271_recon.png,256x256x3,256x256x3,893.008056640625,29.88324039726323,22.929895401000977,145.0,62.0,18.622249837948367,0.7564105553602501,3.0517578125e-05
Places365_val_00000272,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000272.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000272_recon.png,256x256x3,256x256x3,597.78564453125,24.449655304957776,19.293792724609375,213.0,48.0,20.36534879364584,0.9365183394450929,4.57763671875e-05
Places365_val_00000273,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000273.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000273_recon.png,256x256x3,256x256x3,297.7502136230469,17.25544011675874,11.147374153137207,130.0,40.0,23.392282791252626,0.942029334287384,4.57763671875e-05
Places365_val_00000274,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000274.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000274_recon.png,256x256x3,256x256x3,531.5958862304688,23.056363248146244,16.6227970123291,146.0,49.0,20.874987493841235,0.9106712214594183,4.57763671875e-05
Places365_val_00000275,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000275.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000275_recon.png,256x256x3,256x256x3,1348.6514892578125,36.72399064995269,31.916101455688477,211.0,58.0,16.831806245739465,0.7807646532472226,0.0
Places365_val_00000276,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000276.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000276_recon.png,256x256x3,256x256x3,293.9056091308594,17.14367548487953,11.049545288085938,166.0,37.0,23.448724862912655,0.9654437194545659,0.000213623046875
Places365_val_00000277,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000277.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000277_recon.png,256x256x3,256x256x3,537.7702026367188,23.18987284649743,20.12709617614746,120.0,39.0,20.824836261806304,0.962672410598321,3.0517578125e-05
Places365_val_00000278,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000278.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000278_recon.png,256x256x3,256x256x3,317.9963073730469,17.832450963707903,12.95185375213623,149.0,37.0,23.106582839552406,0.8676872107433287,0.0
Places365_val_00000279,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000279.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000279_recon.png,256x256x3,256x256x3,920.0259399414062,30.331929380463194,22.252965927124023,184.0,64.0,18.49280288506489,0.744521555390785,1.52587890625e-05
Places365_val_00000280,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000280.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000280_recon.png,256x256x3,256x256x3,420.9540710449219,20.51716527800373,15.8544921875,119.0,41.0,21.888456469321717,0.8305935923474683,3.0517578125e-05
